id,split,text,entities,difficulty,pattern_type,missing_entities,has_typo,word_count
7072,train,178 kg of Curd Rice left after a hostel mess. Pickup from Lalghati before 5 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 10, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 58, ""end"": 66, ""label"": ""LOCATION""}, {""start"": 74, ""end"": 78, ""label"": ""TIME""}, {""start"": 33, ""end"": 44, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7073,train,Fresh Poha for around 91 people is ready at BHEL. Collect before tomorrow morning.,"[{""start"": 22, ""end"": 24, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 10, ""label"": ""FOOD_TYPE""}, {""start"": 44, ""end"": 48, ""label"": ""LOCATION""}, {""start"": 65, ""end"": 81, ""label"": ""TIME""}]",medium,augmentation,,False,14
7074,train,We have 239 food packets of Khichdi available near BHEL before 8 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 35, ""label"": ""FOOD_TYPE""}, {""start"": 51, ""end"": 55, ""label"": ""LOCATION""}, {""start"": 63, ""end"": 67, ""label"": ""TIME""}]",medium,augmentation,,False,13
7075,train,178 servings of Curd Rice left after a seminar. Pickup from Arera Colony before tonight.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 16, ""end"": 25, ""label"": ""FOOD_TYPE""}, {""start"": 60, ""end"": 72, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 87, ""label"": ""TIME""}, {""start"": 39, ""end"": 46, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7076,train,Our restaurant has 220 meal boxes of Dal Rice available for pickup near MP Nagar.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 45, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 80, ""label"": ""LOCATION""}]",medium,augmentation,,False,15
7077,train,Our restaurant has 141 meal boxes of Poori Bhaji available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 48, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 86, ""label"": ""LOCATION""}]",medium,augmentation,,False,15
7078,train,Our restaurant has 79 kg of Upma available for pickup near Indrapuri.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 59, ""end"": 68, ""label"": ""LOCATION""}]",medium,augmentation,,False,12
7079,train,152 plates of Poha left after a community kitchen. Pickup from BHEL before 9 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 14, ""end"": 18, ""label"": ""FOOD_TYPE""}, {""start"": 63, ""end"": 67, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}, {""start"": 32, ""end"": 49, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7080,train,Our restaurant has 203 food packets of Khichdi available for pickup near Kolar Road.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 39, ""end"": 46, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 83, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7081,train,217 food packets containing Curd Rice are available after the wedding at ISBT Bhopal before 5 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 37, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 84, ""label"": ""LOCATION""}, {""start"": 92, ""end"": 96, ""label"": ""TIME""}, {""start"": 62, ""end"": 69, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7082,train,We have 39 food packets of Idli Sambhar available near MP Nagar before 6 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 55, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 71, ""end"": 75, ""label"": ""TIME""}]",medium,augmentation,,False,15
7083,train,We have 174 meal boxes of Poori Bhaji available near AIIMS Bhopal before 7 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 26, ""end"": 37, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 65, ""label"": ""LOCATION""}, {""start"": 73, ""end"": 77, ""label"": ""TIME""}]",medium,augmentation,,False,15
7084,train,30 plates of Khichdi left after a restaurant. Pickup from New Market before 9 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 13, ""end"": 20, ""label"": ""FOOD_TYPE""}, {""start"": 58, ""end"": 68, ""label"": ""LOCATION""}, {""start"": 76, ""end"": 80, ""label"": ""TIME""}, {""start"": 34, ""end"": 44, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7085,train,We have 105 servings of Poori Bhaji available near AIIMS Bhopal before 9 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 24, ""end"": 35, ""label"": ""FOOD_TYPE""}, {""start"": 51, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 71, ""end"": 75, ""label"": ""TIME""}]",medium,augmentation,,False,14
7086,train,Fresh Naan for around 103 people is ready at Indrapuri. Collect before 5 PM.,"[{""start"": 22, ""end"": 25, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 10, ""label"": ""FOOD_TYPE""}, {""start"": 45, ""end"": 54, ""label"": ""LOCATION""}, {""start"": 71, ""end"": 75, ""label"": ""TIME""}]",medium,augmentation,,False,14
7087,train,We have 147 food packets of Poha available near AIIMS Bhopal before tonight.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 60, ""label"": ""LOCATION""}, {""start"": 68, ""end"": 75, ""label"": ""TIME""}]",medium,augmentation,,False,13
7088,train,126 food packets containing Naan are available after the temple event at Kolar Road before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 95, ""label"": ""TIME""}, {""start"": 57, ""end"": 69, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7089,train,Our restaurant has 61 plates of Idli Sambhar available for pickup near TT Nagar.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 32, ""end"": 44, ""label"": ""FOOD_TYPE""}, {""start"": 71, ""end"": 79, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7090,train,170 food packets containing Rotis and Dal are available after the wedding at Kolar Road before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 77, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 99, ""label"": ""TIME""}, {""start"": 66, ""end"": 73, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7091,train,Our restaurant has 51 servings of Curd Rice available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 34, ""end"": 43, ""label"": ""FOOD_TYPE""}, {""start"": 70, ""end"": 81, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7092,train,Our restaurant has 106 food packets of Dal Rice available for pickup near AIIMS Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 39, ""end"": 47, ""label"": ""FOOD_TYPE""}, {""start"": 74, ""end"": 86, ""label"": ""LOCATION""}]",medium,augmentation,,False,15
7093,train,We have 101 plates of Pulao available near Arera Colony before tomorrow morning.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 22, ""end"": 27, ""label"": ""FOOD_TYPE""}, {""start"": 43, ""end"": 55, ""label"": ""LOCATION""}, {""start"": 63, ""end"": 79, ""label"": ""TIME""}]",medium,augmentation,,False,13
7094,train,Fresh Khichdi for around 55 people is ready at BHEL. Collect before 6 PM.,"[{""start"": 25, ""end"": 27, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 13, ""label"": ""FOOD_TYPE""}, {""start"": 47, ""end"": 51, ""label"": ""LOCATION""}, {""start"": 68, ""end"": 72, ""label"": ""TIME""}]",medium,augmentation,,False,14
7095,train,113 meal boxes of Khichdi left after a college fest. Pickup from ISBT Bhopal before tomorrow morning.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 18, ""end"": 25, ""label"": ""FOOD_TYPE""}, {""start"": 65, ""end"": 76, ""label"": ""LOCATION""}, {""start"": 84, ""end"": 100, ""label"": ""TIME""}, {""start"": 39, ""end"": 51, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7096,train,We have 36 plates of Aloo Paratha available near TT Nagar before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 21, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 65, ""end"": 69, ""label"": ""TIME""}]",medium,augmentation,,False,14
7097,train,We have 226 plates of Pulao available near AIIMS Bhopal before 8 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 22, ""end"": 27, ""label"": ""FOOD_TYPE""}, {""start"": 43, ""end"": 55, ""label"": ""LOCATION""}, {""start"": 63, ""end"": 67, ""label"": ""TIME""}]",medium,augmentation,,False,13
7098,train,Our restaurant has 21 plates of Veg Biryani available for pickup near Lalghati.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 32, ""end"": 43, ""label"": ""FOOD_TYPE""}, {""start"": 70, ""end"": 78, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7099,train,167 plates of Idli Sambhar left after a college fest. Pickup from Indrapuri before 5 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 14, ""end"": 26, ""label"": ""FOOD_TYPE""}, {""start"": 66, ""end"": 75, ""label"": ""LOCATION""}, {""start"": 83, ""end"": 87, ""label"": ""TIME""}, {""start"": 40, ""end"": 52, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7100,train,We have 155 servings of Idli Sambhar available near Indrapuri before 7 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 24, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 52, ""end"": 61, ""label"": ""LOCATION""}, {""start"": 69, ""end"": 73, ""label"": ""TIME""}]",medium,augmentation,,False,13
7101,train,We have 30 kg of Masala Dosa available near Lalghati before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 17, ""end"": 28, ""label"": ""FOOD_TYPE""}, {""start"": 44, ""end"": 52, ""label"": ""LOCATION""}, {""start"": 60, ""end"": 64, ""label"": ""TIME""}]",medium,augmentation,,False,13
7102,train,84 plates of Veg Fried Rice left after a restaurant. Pickup from BHEL before tonight.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 13, ""end"": 27, ""label"": ""FOOD_TYPE""}, {""start"": 65, ""end"": 69, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 84, ""label"": ""TIME""}, {""start"": 41, ""end"": 51, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7103,train,Fresh Poha for around 140 people is ready at New Market. Collect before 9 PM.,"[{""start"": 22, ""end"": 25, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 10, ""label"": ""FOOD_TYPE""}, {""start"": 45, ""end"": 55, ""label"": ""LOCATION""}, {""start"": 72, ""end"": 76, ""label"": ""TIME""}]",medium,augmentation,,False,15
7104,train,207 servings of Khichdi left after a conference. Pickup from TT Nagar before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 16, ""end"": 23, ""label"": ""FOOD_TYPE""}, {""start"": 61, ""end"": 69, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 81, ""label"": ""TIME""}, {""start"": 37, ""end"": 47, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,15
7105,train,Our restaurant has 241 plates of Aloo Paratha available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 33, ""end"": 45, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,14
7106,train,27 food packets containing Masala Dosa are available after the temple event at Lalghati before tomorrow morning.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 38, ""label"": ""FOOD_TYPE""}, {""start"": 79, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 111, ""label"": ""TIME""}, {""start"": 63, ""end"": 75, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7107,train,We have 21 plates of Aloo Paratha available near TT Nagar before 5 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 21, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 65, ""end"": 69, ""label"": ""TIME""}]",medium,augmentation,,False,14
7108,train,Fresh Idli Sambhar for around 157 people is ready at Kolar Road. Collect before 6 PM.,"[{""start"": 30, ""end"": 33, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 18, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 63, ""label"": ""LOCATION""}, {""start"": 80, ""end"": 84, ""label"": ""TIME""}]",medium,augmentation,,False,16
7109,train,Our restaurant has 214 containers of Naan available for pickup near Kolar Road.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 68, ""end"": 78, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7110,train,Our restaurant has 60 food packets of Chole Bhature available for pickup near Indrapuri.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 38, ""end"": 51, ""label"": ""FOOD_TYPE""}, {""start"": 78, ""end"": 87, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7111,train,194 food packets containing Masala Dosa are available after the wedding at TT Nagar before 9 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 95, ""label"": ""TIME""}, {""start"": 64, ""end"": 71, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7112,train,Fresh Chole Bhature for around 20 people is ready at MP Nagar. Collect before 7 PM.,"[{""start"": 31, ""end"": 33, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 61, ""label"": ""LOCATION""}, {""start"": 78, ""end"": 82, ""label"": ""TIME""}]",medium,augmentation,,False,16
7113,train,Our restaurant has 82 meal boxes of Pulao available for pickup near Lalghati.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 36, ""end"": 41, ""label"": ""FOOD_TYPE""}, {""start"": 68, ""end"": 76, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,13
7114,train,Fresh Khichdi for around 181 people is ready at New Market. Collect before 8 PM.,"[{""start"": 25, ""end"": 28, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 13, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}]",medium,augmentation,,False,15
7115,train,Fresh Dal Rice for around 149 people is ready at TT Nagar. Collect before 7 PM.,"[{""start"": 26, ""end"": 29, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 14, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 74, ""end"": 78, ""label"": ""TIME""}]",medium,augmentation,,False,16
7116,train,Fresh Khichdi for around 123 people is ready at AIIMS Bhopal. Collect before 6 PM.,"[{""start"": 25, ""end"": 28, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 13, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 60, ""label"": ""LOCATION""}, {""start"": 77, ""end"": 81, ""label"": ""TIME""}]",medium,augmentation,,False,15
7117,train,92 food packets containing Rajma Chawal are available after the seminar at TT Nagar before tomorrow morning.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 107, ""label"": ""TIME""}, {""start"": 64, ""end"": 71, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7118,train,85 food packets of Aloo Paratha left after a wedding. Pickup from AIIMS Bhopal before tonight.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 19, ""end"": 31, ""label"": ""FOOD_TYPE""}, {""start"": 66, ""end"": 78, ""label"": ""LOCATION""}, {""start"": 86, ""end"": 93, ""label"": ""TIME""}, {""start"": 45, ""end"": 52, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7119,train,106 food packets containing Dal Rice are available after the restaurant at Kolar Road before 5 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 85, ""label"": ""LOCATION""}, {""start"": 93, ""end"": 97, ""label"": ""TIME""}, {""start"": 61, ""end"": 71, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7120,train,Our restaurant has 92 containers of Upma available for pickup near ISBT Bhopal.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 36, ""end"": 40, ""label"": ""FOOD_TYPE""}, {""start"": 67, ""end"": 78, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7121,train,We have 54 containers of Khichdi available near ISBT Bhopal before 7 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 25, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 59, ""label"": ""LOCATION""}, {""start"": 67, ""end"": 71, ""label"": ""TIME""}]",medium,augmentation,,False,13
7122,train,58 food packets containing Masala Dosa are available after the conference at Indrapuri before 9 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 38, ""label"": ""FOOD_TYPE""}, {""start"": 77, ""end"": 86, ""label"": ""LOCATION""}, {""start"": 94, ""end"": 98, ""label"": ""TIME""}, {""start"": 63, ""end"": 73, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7123,train,We have 132 kg of Veg Fried Rice available near TT Nagar before 6 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 18, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 56, ""label"": ""LOCATION""}, {""start"": 64, ""end"": 68, ""label"": ""TIME""}]",medium,augmentation,,False,15
7124,train,129 food packets containing Rajma Chawal are available after the restaurant at Lalghati before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 40, ""label"": ""FOOD_TYPE""}, {""start"": 79, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 99, ""label"": ""TIME""}, {""start"": 65, ""end"": 75, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7125,train,201 food packets of Upma left after a hostel mess. Pickup from New Market before tonight.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 20, ""end"": 24, ""label"": ""FOOD_TYPE""}, {""start"": 63, ""end"": 73, ""label"": ""LOCATION""}, {""start"": 81, ""end"": 88, ""label"": ""TIME""}, {""start"": 38, ""end"": 49, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7126,train,250 food packets containing Dal Rice are available after the seminar at New Market before 7 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 72, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 90, ""end"": 94, ""label"": ""TIME""}, {""start"": 61, ""end"": 68, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7127,train,We have 71 plates of Poori Bhaji available near Kolar Road before 7 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 21, ""end"": 32, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 66, ""end"": 70, ""label"": ""TIME""}]",medium,augmentation,,False,14
7128,train,Fresh Lemon Rice for around 24 people is ready at TT Nagar. Collect before 9 PM.,"[{""start"": 28, ""end"": 30, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 16, ""label"": ""FOOD_TYPE""}, {""start"": 50, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 75, ""end"": 79, ""label"": ""TIME""}]",medium,augmentation,,False,16
7129,train,Fresh Chole Bhature for around 184 people is ready at MP Nagar. Collect before 8 PM.,"[{""start"": 31, ""end"": 34, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 54, ""end"": 62, ""label"": ""LOCATION""}, {""start"": 79, ""end"": 83, ""label"": ""TIME""}]",medium,augmentation,,False,16
7130,train,Fresh Khichdi for around 179 people is ready at ISBT Bhopal. Collect before 8 PM.,"[{""start"": 25, ""end"": 28, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 13, ""label"": ""FOOD_TYPE""}, {""start"": 48, ""end"": 59, ""label"": ""LOCATION""}, {""start"": 76, ""end"": 80, ""label"": ""TIME""}]",medium,augmentation,,False,15
7131,train,Our restaurant has 71 plates of Upma available for pickup near MP Nagar.,"[{""start"": 19, ""end"": 21, ""label"": ""QUANTITY""}, {""start"": 32, ""end"": 36, ""label"": ""FOOD_TYPE""}, {""start"": 63, ""end"": 71, ""label"": ""LOCATION""}]",medium,augmentation,,False,13
7132,train,We have 151 plates of Curd Rice available near ISBT Bhopal before 7 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 22, ""end"": 31, ""label"": ""FOOD_TYPE""}, {""start"": 47, ""end"": 58, ""label"": ""LOCATION""}, {""start"": 66, ""end"": 70, ""label"": ""TIME""}]",medium,augmentation,,False,14
7133,train,Our restaurant has 196 containers of Chole Bhature available for pickup near TT Nagar.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 37, ""end"": 50, ""label"": ""FOOD_TYPE""}, {""start"": 77, ""end"": 85, ""label"": ""LOCATION""}]",medium,augmentation,,False,14
7134,train,We have 177 plates of Paneer Butter Masala available near Arera Colony before tomorrow morning.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 22, ""end"": 42, ""label"": ""FOOD_TYPE""}, {""start"": 58, ""end"": 70, ""label"": ""LOCATION""}, {""start"": 78, ""end"": 94, ""label"": ""TIME""}]",medium,augmentation,,False,15
7135,train,We have 41 kg of Veg Biryani available near AIIMS Bhopal before 9 PM.,"[{""start"": 8, ""end"": 10, ""label"": ""QUANTITY""}, {""start"": 17, ""end"": 28, ""label"": ""FOOD_TYPE""}, {""start"": 44, ""end"": 56, ""label"": ""LOCATION""}, {""start"": 64, ""end"": 68, ""label"": ""TIME""}]",medium,augmentation,,False,14
7136,train,Fresh Chole Bhature for around 37 people is ready at Arera Colony. Collect before 6 PM.,"[{""start"": 31, ""end"": 33, ""label"": ""QUANTITY""}, {""start"": 6, ""end"": 19, ""label"": ""FOOD_TYPE""}, {""start"": 53, ""end"": 65, ""label"": ""LOCATION""}, {""start"": 82, ""end"": 86, ""label"": ""TIME""}]",medium,augmentation,,False,16
7137,train,127 plates of Veg Fried Rice left after a community kitchen. Pickup from Indrapuri before 9 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 14, ""end"": 28, ""label"": ""FOOD_TYPE""}, {""start"": 73, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 90, ""end"": 94, ""label"": ""TIME""}, {""start"": 42, ""end"": 59, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7138,train,117 food packets containing Pulao are available after the college fest at TT Nagar before tonight.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 74, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 90, ""end"": 97, ""label"": ""TIME""}, {""start"": 58, ""end"": 70, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7139,train,237 food packets of Dal Rice left after a hostel mess. Pickup from TT Nagar before 8 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 20, ""end"": 28, ""label"": ""FOOD_TYPE""}, {""start"": 67, ""end"": 75, ""label"": ""LOCATION""}, {""start"": 83, ""end"": 87, ""label"": ""TIME""}, {""start"": 42, ""end"": 53, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,18
7140,train,93 food packets containing Idli Sambhar are available after the conference at Kolar Road before 6 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 27, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 78, ""end"": 88, ""label"": ""LOCATION""}, {""start"": 96, ""end"": 100, ""label"": ""TIME""}, {""start"": 64, ""end"": 74, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,17
7141,train,46 meal boxes of Paneer Butter Masala left after a college fest. Pickup from Kolar Road before 5 PM.,"[{""start"": 0, ""end"": 2, ""label"": ""QUANTITY""}, {""start"": 17, ""end"": 37, ""label"": ""FOOD_TYPE""}, {""start"": 77, ""end"": 87, ""label"": ""LOCATION""}, {""start"": 95, ""end"": 99, ""label"": ""TIME""}, {""start"": 51, ""end"": 63, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,19
7142,train,We have 135 meal boxes of Khichdi available near Lalghati before 7 PM.,"[{""start"": 8, ""end"": 11, ""label"": ""QUANTITY""}, {""start"": 26, ""end"": 33, ""label"": ""FOOD_TYPE""}, {""start"": 49, ""end"": 57, ""label"": ""LOCATION""}, {""start"": 65, ""end"": 69, ""label"": ""TIME""}]",medium,augmentation,,False,13
7143,train,160 food packets containing Poori Bhaji are available after the wedding at Lalghati before 6 PM.,"[{""start"": 0, ""end"": 3, ""label"": ""QUANTITY""}, {""start"": 28, ""end"": 39, ""label"": ""FOOD_TYPE""}, {""start"": 75, ""end"": 83, ""label"": ""LOCATION""}, {""start"": 91, ""end"": 95, ""label"": ""TIME""}, {""start"": 64, ""end"": 71, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,16
7144,train,Our restaurant has 202 food packets of Poha available for pickup near AIIMS Bhopal.,"[{""start"": 19, ""end"": 22, ""label"": ""QUANTITY""}, {""start"": 39, ""end"": 43, ""label"": ""FOOD_TYPE""}, {""start"": 70, ""end"": 82, ""label"": ""LOCATION""}, {""start"": 4, ""end"": 14, ""label"": ""EVENT_TYPE""}]",medium,augmentation,,False,14
